Address,Family_size,Family_id,Status,client_id,collect_scheduled_date,Pickup_date,Title,Month,Day,Year,Special_Event,Day_of_week,weekend_or_weekday,age_group
T6L 4J9,1,1699830464729x488331483499732100,Active,1696016547374x856016099457971300,2024-02-26,2024-02-26,Food Hamper,2,26,2024,Family Day,Monday,Weekday,40-60
T6L 4J9,1,1699830464729x488331483499732100,Active,1696016547374x856016099457971300,2024-05-28,2024-05-28,Food Hamper,5,28,2024,Laylat al-Qadr,Tuesday,Weekday,40-60
T6L 4J9,1,1699830464729x488331483499732100,Active,1696016547374x856016099457971300,2024-06-28,2024-06-26,Food Hamper,6,26,2024,Eid al-Adha,Wednesday,Weekday,40-60
T5E 2T5,2,1699830497060x354794661836623800,Active,1696016547410x603236289810221000,2023-11-20,2023-11-20,Food Hamper,11,20,2023,Remembrance Day,Monday,Weekday,20-40
T5E 2T5,2,1699830497060x354794661836623800,Active,1696016547410x603236289810221000,2023-12-20,2023-12-20,Food Hamper,12,20,2023,Christmas Day,Wednesday,Weekday,20-40
T5E 2T5,2,1699830497060x354794661836623800,Active,1696016547410x603236289810221000,2024-01-20,2024-01-18,Food Hamper,1,18,2024,New Year's Day,Thursday,Weekday,20-40
T5E 2T5,2,1699830497060x354794661836623800,Active,1696016547410x603236289810221000,2024-02-20,2024-02-20,Food Hamper,2,20,2024,Family Day,Tuesday,Weekday,20-40
T5E 2T5,2,1699830497060x354794661836623800,Active,1696016547410x603236289810221000,2024-03-20,2024-03-20,Food Hamper,3,20,2024,Ramadan,Wednesday,Weekday,20-40
T5E 2T5,2,1699830497060x354794661836623800,Active,1696016547410x603236289810221000,2024-04-20,2024-04-22,Food Hamper,4,22,2024,Eid al-Fitr,Monday,Weekday,20-40
T5E 2T5,2,1699830497060x354794661836623800,Active,1696016547410x603236289810221000,2024-05-20,2024-05-22,Food Hamper,5,22,2024,Laylat al-Qadr,Wednesday,Weekday,20-40
T5E 2T5,2,1699830497060x354794661836623800,Active,1696016547410x603236289810221000,2024-06-20,2024-06-27,Food Hamper,6,27,2024,Eid al-Adha,Thursday,Weekday,20-40
T5E 2T5,2,1699830497060x354794661836623800,Active,1696016547410x603236289810221000,2024-07-27,2024-07-30,Food Hamper,7,30,2024,Islamic New Year,Tuesday,Weekday,20-40
T5E 2T5,2,1699830497060x354794661836623800,Active,1696016547410x603236289810221000,2024-06-20,2024-06-27,Food Hamper,6,27,2024,Eid al-Adha,Thursday,Weekday,20-40
T5R 3W5,3,1699830497912x441693182547860300,Active,1696016547428x706315817771052600,2023-11-23,2023-11-23,Food Hamper,11,23,2023,Remembrance Day,Thursday,Weekday,20-40
T5R 3W5,3,1699830497912x441693182547860300,Active,1696016547428x706315817771052600,2023-12-19,2023-12-19,Food Hamper,12,19,2023,Christmas Day,Tuesday,Weekday,20-40
T5R 3W5,3,1699830497912x441693182547860300,Active,1696016547428x706315817771052600,2024-01-19,2024-01-18,Food Hamper,1,18,2024,New Year's Day,Thursday,Weekday,20-40
T5R 3W5,3,1699830497912x441693182547860300,Active,1696016547428x706315817771052600,2024-03-19,2024-03-20,Food Hamper,3,20,2024,Ramadan,Wednesday,Weekday,20-40
T5R 3W5,3,1699830497912x441693182547860300,Active,1696016547428x706315817771052600,2024-04-20,2024-04-18,Food Hamper,4,18,2024,Eid al-Fitr,Thursday,Weekday,20-40
T5R 3W5,3,1699830497912x441693182547860300,Active,1696016547428x706315817771052600,2024-05-20,2024-05-21,Food Hamper,5,21,2024,Laylat al-Qadr,Tuesday,Weekday,20-40
T5R 3W5,3,1699830497912x441693182547860300,Active,1696016547428x706315817771052600,2024-06-20,2024-06-20,Food Hamper,6,20,2024,Eid al-Adha,Thursday,Weekday,20-40
T5R 3W5,3,1699830497912x441693182547860300,Active,1696016547428x706315817771052600,2024-07-20,2024-07-22,Food Hamper,7,22,2024,Islamic New Year,Monday,Weekday,20-40
T5R 3W5,3,1699830497912x441693182547860300,Active,1696016547428x706315817771052600,2024-08-20,2024-08-19,Food Hamper,8,19,2024,Hajj,Monday,Weekday,20-40
T5R 3W5,3,1699830497912x441693182547860300,Active,1696016547428x706315817771052600,2024-02-20,2024-02-20,Food Hamper,2,20,2024,Family Day,Tuesday,Weekday,20-40
T5R 3W5,3,1699830497912x441693182547860300,Active,1696016547428x706315817771052600,2024-06-20,2024-06-20,Food Hamper,6,20,2024,Eid al-Adha,Thursday,Weekday,20-40
T6T 1T8,5,1699830508790x469346814393340800,Active,1696016547453x758798293836406000,2023-12-14,2023-12-14,Food Hamper,12,14,2023,Christmas Day,Thursday,Weekday,20-40
T6T 1T8,5,1699830508790x469346814393340800,Active,1696016547453x758798293836406000,2024-02-02,2024-02-01,Food Hamper,2,1,2024,Family Day,Thursday,Weekday,20-40
T6T 1T8,5,1699830508790x469346814393340800,Active,1696016547453x758798293836406000,2024-03-04,2024-03-11,Food Hamper,3,11,2024,Ramadan,Monday,Weekday,20-40
T6T 1T8,5,1699830508790x469346814393340800,Active,1696016547453x758798293836406000,2024-06-02,2024-06-13,Food Hamper,6,13,2024,Eid al-Adha,Thursday,Weekday,20-40
T6T 1T8,5,1699830508790x469346814393340800,Active,1696016547453x758798293836406000,2024-07-03,2024-07-24,Food Hamper,7,24,2024,Islamic New Year,Wednesday,Weekday,20-40
T6T 1T8,5,1699830508790x469346814393340800,Active,1696016547453x758798293836406000,2024-06-02,2024-06-13,Food Hamper,6,13,2024,Eid al-Adha,Thursday,Weekday,20-40
T5T 3B6,3,1699830499550x288421584712571700,Active,1696016547489x150430120090828220,2023-11-01,2023-11-01,Hamper pickup,11,1,2023,Remembrance Day,Wednesday,Weekday,40-60
T5T 3B6,3,1699830499550x288421584712571700,Active,1696016547489x150430120090828220,2023-12-28,2023-12-27,Hamper pickup,12,27,2023,Christmas Day,Wednesday,Weekday,40-60
T5T 3B6,3,1699830499550x288421584712571700,Active,1696016547489x150430120090828220,2024-02-01,2024-01-31,Hamper pickup,1,31,2024,New Year's Day,Wednesday,Weekday,40-60
T5T 3B6,3,1699830499550x288421584712571700,Active,1696016547489x150430120090828220,2024-03-03,2024-03-14,Hamper pickup,3,14,2024,Ramadan,Thursday,Weekday,40-60
T5T 3B6,3,1699830499550x288421584712571700,Active,1696016547489x150430120090828220,2024-04-01,2024-04-23,Hamper pickup,4,23,2024,Eid al-Fitr,Tuesday,Weekday,40-60
T5T 3B6,3,1699830499550x288421584712571700,Active,1696016547489x150430120090828220,2024-05-02,2024-05-29,Hamper pickup,5,29,2024,Laylat al-Qadr,Wednesday,Weekday,40-60
T5T 3B6,3,1699830499550x288421584712571700,Active,1696016547489x150430120090828220,2024-07-30,2024-07-30,Hamper pickup,7,30,2024,Islamic New Year,Tuesday,Weekday,40-60
T5T 3B6,3,1699830499550x288421584712571700,Active,1696016547489x150430120090828220,2024-08-29,2024-08-12,Hamper pickup,8,12,2024,Hajj,Monday,Weekday,40-60
T5T 3B6,3,1699830499550x288421584712571700,Active,1696016547489x150430120090828220,2024-05-02,2024-05-29,Hamper pickup,5,29,2024,Laylat al-Qadr,Wednesday,Weekday,40-60
T5E 1X5,4,1699830494273x892784167724980400,Active,1696016547513x761404851668867800,2023-12-04,2023-12-04,Food Hamper,12,4,2023,Christmas Day,Monday,Weekday,20-40
T5E 1X5,4,1699830494273x892784167724980400,Active,1696016547513x761404851668867800,2024-01-08,2024-01-08,Food Hamper,1,8,2024,New Year's Day,Monday,Weekday,20-40
T5E 1X5,4,1699830494273x892784167724980400,Active,1696016547513x761404851668867800,2024-02-08,2024-02-08,Food Hamper,2,8,2024,Family Day,Thursday,Weekday,20-40
T5E 1X5,4,1699830494273x892784167724980400,Active,1696016547513x761404851668867800,2024-03-08,2024-03-12,Food Hamper,3,12,2024,Ramadan,Tuesday,Weekday,20-40
T5E 1X5,4,1699830494273x892784167724980400,Active,1696016547513x761404851668867800,2024-05-08,2024-05-08,Food Hamper,5,8,2024,Laylat al-Qadr,Wednesday,Weekday,20-40
T5E 1X5,4,1699830494273x892784167724980400,Active,1696016547513x761404851668867800,2024-07-08,2024-07-08,Food Hamper,7,8,2024,Islamic New Year,Monday,Weekday,20-40
T5E 1X5,4,1699830494273x892784167724980400,Active,1696016547513x761404851668867800,2024-08-08,2024-08-08,Food Hamper,8,8,2024,Hajj,Thursday,Weekday,20-40
T5E 1X5,4,1699830494273x892784167724980400,Active,1696016547513x761404851668867800,2024-07-08,2024-07-08,Food Hamper,7,8,2024,Islamic New Year,Monday,Weekday,20-40
T5G 1B4,7,1699830491717x448687646209708200,Active,1696016547586x269187335997801000,2023-11-27,2023-11-27,Food Hamper,11,27,2023,Remembrance Day,Monday,Weekday,40-60
T5G 1B4,7,1699830491717x448687646209708200,Active,1696016547586x269187335997801000,2023-12-27,2023-12-27,Food Hamper,12,27,2023,Christmas Day,Wednesday,Weekday,40-60
T5G 1B4,7,1699830491717x448687646209708200,Active,1696016547586x269187335997801000,2024-03-01,2024-02-29,Food Hamper,2,29,2024,Family Day,Thursday,Weekday,40-60
T5G 1B4,7,1699830491717x448687646209708200,Active,1696016547586x269187335997801000,2024-03-30,2024-03-26,Food Hamper,3,26,2024,Ramadan,Tuesday,Weekday,40-60
T5G 1B4,7,1699830491717x448687646209708200,Active,1696016547586x269187335997801000,2024-04-30,2024-04-25,Food Hamper,4,25,2024,Eid al-Fitr,Thursday,Weekday,40-60
T5G 1B4,7,1699830491717x448687646209708200,Active,1696016547586x269187335997801000,2024-05-25,2024-05-27,Food Hamper,5,27,2024,Laylat al-Qadr,Monday,Weekday,40-60
T5G 1B4,7,1699830491717x448687646209708200,Active,1696016547586x269187335997801000,2024-06-25,2024-06-27,Food Hamper,6,27,2024,Eid al-Adha,Thursday,Weekday,40-60
T5G 1B4,7,1699830491717x448687646209708200,Active,1696016547586x269187335997801000,2024-07-27,2024-07-29,Food Hamper,7,29,2024,Islamic New Year,Monday,Weekday,40-60
T5G 1B4,7,1699830491717x448687646209708200,Active,1696016547586x269187335997801000,2024-01-29,2024-01-29,Food Hamper,1,29,2024,New Year's Day,Monday,Weekday,40-60
T5G 1B4,7,1699830491717x448687646209708200,Active,1696016547586x269187335997801000,2024-06-25,2024-06-27,Food Hamper,6,27,2024,Eid al-Adha,Thursday,Weekday,40-60
T5G 1B4,7,1699830491717x448687646209708200,Active,1696016547586x269187335997801000,2024-05-25,2024-05-27,Food Hamper,5,27,2024,Laylat al-Qadr,Monday,Weekday,40-60
T5M 0K2,3,1699830479742x122308132284775220,Active,1696016547830x768234727944065800,2023-12-04,2023-12-04,Food Hamper,12,4,2023,Christmas Day,Monday,Weekday,60-80
T5M 0K2,3,1699830479742x122308132284775220,Active,1696016547830x768234727944065800,2024-01-04,2024-01-03,Food Hamper,1,3,2024,New Year's Day,Wednesday,Weekday,60-80
T5M 0K2,3,1699830479742x122308132284775220,Active,1696016547830x768234727944065800,2024-02-06,2024-02-06,Food Hamper,2,6,2024,Family Day,Tuesday,Weekday,60-80
T5M 0K2,3,1699830479742x122308132284775220,Active,1696016547830x768234727944065800,2024-03-06,2024-03-07,Food Hamper,3,7,2024,Ramadan,Thursday,Weekday,60-80
T5M 0K2,3,1699830479742x122308132284775220,Active,1696016547830x768234727944065800,2024-04-06,2024-04-04,Food Hamper,4,4,2024,Eid al-Fitr,Thursday,Weekday,60-80
T5M 0K2,3,1699830479742x122308132284775220,Active,1696016547830x768234727944065800,2024-05-06,2024-05-02,Food Hamper,5,2,2024,Laylat al-Qadr,Thursday,Weekday,60-80
T5M 0K2,3,1699830479742x122308132284775220,Active,1696016547830x768234727944065800,2024-06-03,2024-06-03,Food Hamper,6,3,2024,Eid al-Adha,Monday,Weekday,60-80
T5M 0K2,3,1699830479742x122308132284775220,Active,1696016547830x768234727944065800,2024-07-03,2024-07-02,Food Hamper,7,2,2024,Islamic New Year,Tuesday,Weekday,60-80
T5M 0K2,3,1699830479742x122308132284775220,Active,1696016547830x768234727944065800,2024-08-03,2024-08-06,Food Hamper,8,6,2024,Hajj,Tuesday,Weekday,60-80
T5M 0K2,3,1699830479742x122308132284775220,Active,1696016547830x768234727944065800,2024-06-03,2024-06-03,Food Hamper,6,3,2024,Eid al-Adha,Monday,Weekday,60-80
T5M 0K2,3,1699830479742x122308132284775220,Active,1696016547830x768234727944065800,2024-07-03,2024-07-02,Food Hamper,7,2,2024,Islamic New Year,Tuesday,Weekday,60-80
T5A 4S6,4,1699830478568x384840889318095200,Active,1696016547833x837006375968346000,2023-11-23,2023-11-23,food,11,23,2023,Remembrance Day,Thursday,Weekday,20-40
T5A 4S6,4,1699830478568x384840889318095200,Active,1696016547833x837006375968346000,2024-01-08,2024-01-08,Food Hamper,1,8,2024,New Year's Day,Monday,Weekday,20-40
T5A 4S6,4,1699830478568x384840889318095200,Active,1696016547833x837006375968346000,2024-04-08,2024-04-02,Food Hamper,4,2,2024,Eid al-Fitr,Tuesday,Weekday,20-40
T5A 4S6,4,1699830478568x384840889318095200,Active,1696016547833x837006375968346000,2024-05-08,2024-05-30,Food Hamper,5,30,2024,Laylat al-Qadr,Thursday,Weekday,20-40
T5A 4S6,4,1699830478568x384840889318095200,Active,1696016547833x837006375968346000,2024-05-08,2024-05-30,Food Hamper,5,30,2024,Laylat al-Qadr,Thursday,Weekday,20-40
T5Y 3J7,6,1699830495181x153561373529133700,Active,1696016547871x213001404366535360,2023-11-23,2023-11-23,Food Hamper,11,23,2023,Remembrance Day,Thursday,Weekday,40-60
T5Y 3J7,6,1699830495181x153561373529133700,Active,1696016547871x213001404366535360,2023-12-23,2023-12-28,Food Hamper,12,28,2023,Christmas Day,Thursday,Weekday,40-60
T5Y 3J7,6,1699830495181x153561373529133700,Active,1696016547871x213001404366535360,2024-01-23,2024-01-25,Food Hamper,1,25,2024,New Year's Day,Thursday,Weekday,40-60
T5Y 3J7,6,1699830495181x153561373529133700,Active,1696016547871x213001404366535360,2024-03-25,2024-03-26,Food Hamper,3,26,2024,Ramadan,Tuesday,Weekday,40-60
T5Y 3J7,6,1699830495181x153561373529133700,Active,1696016547871x213001404366535360,2024-04-25,2024-04-23,Food Hamper,4,23,2024,Eid al-Fitr,Tuesday,Weekday,40-60
T5Y 3J7,6,1699830495181x153561373529133700,Active,1696016547871x213001404366535360,2024-05-25,2024-05-27,Food Hamper,5,27,2024,Laylat al-Qadr,Monday,Weekday,40-60
T5Y 3J7,6,1699830495181x153561373529133700,Active,1696016547871x213001404366535360,2024-06-25,2024-06-24,Food Hamper,6,24,2024,Eid al-Adha,Monday,Weekday,40-60
T5Y 3J7,6,1699830495181x153561373529133700,Active,1696016547871x213001404366535360,2024-07-25,2024-07-24,Food Hamper,7,24,2024,Islamic New Year,Wednesday,Weekday,40-60
T5Y 3J7,6,1699830495181x153561373529133700,Active,1696016547871x213001404366535360,2024-08-25,2024-08-20,Food Hamper,8,20,2024,Hajj,Tuesday,Weekday,40-60
T5Y 3J7,6,1699830495181x153561373529133700,Active,1696016547871x213001404366535360,2024-02-26,2024-03-26,Food Hamper,3,26,2024,Ramadan,Tuesday,Weekday,40-60
T5Y 3J7,6,1699830495181x153561373529133700,Active,1696016547871x213001404366535360,2024-05-25,2024-05-27,Food Hamper,5,27,2024,Laylat al-Qadr,Monday,Weekday,40-60
T5Y 3J7,6,1699830495181x153561373529133700,Active,1696016547871x213001404366535360,2024-06-25,2024-06-24,Food Hamper,6,24,2024,Eid al-Adha,Monday,Weekday,40-60
T5G 1Z2,1,1699830462146x664057111068920800,Active,1696016547883x110981083831607200,2023-12-04,2023-12-05,food hamper delivery,12,5,2023,Christmas Day,Tuesday,Weekday,40-60
T5G 1Z2,1,1699830462146x664057111068920800,Active,1696016547883x110981083831607200,2024-03-11,2024-03-13,food hamper ,3,13,2024,Ramadan,Wednesday,Weekday,40-60
T5T 3N5,5,1699830480002x599739835693162200,Active,1696016547904x316863100237650940,2023-11-23,2023-11-23,Food Hamper,11,23,2023,Remembrance Day,Thursday,Weekday,20-40
T5T 3N5,5,1699830480002x599739835693162200,Active,1696016547904x316863100237650940,2023-12-19,2023-12-19,Food Hamper,12,19,2023,Christmas Day,Tuesday,Weekday,20-40
T5T 3N5,5,1699830480002x599739835693162200,Active,1696016547904x316863100237650940,2024-01-19,2024-01-18,Food Hamper,1,18,2024,New Year's Day,Thursday,Weekday,20-40
T5T 3N5,5,1699830480002x599739835693162200,Active,1696016547904x316863100237650940,2024-03-19,2024-03-20,Food Hamper,3,20,2024,Ramadan,Wednesday,Weekday,20-40
T5T 3N5,5,1699830480002x599739835693162200,Active,1696016547904x316863100237650940,2024-04-20,2024-04-18,Food Hamper,4,18,2024,Eid al-Fitr,Thursday,Weekday,20-40
T5T 3N5,5,1699830480002x599739835693162200,Active,1696016547904x316863100237650940,2024-05-18,2024-05-21,Food Hamper,5,21,2024,Laylat al-Qadr,Tuesday,Weekday,20-40
T5T 3N5,5,1699830480002x599739835693162200,Active,1696016547904x316863100237650940,2024-06-18,2024-06-20,Food Hamper,6,20,2024,Eid al-Adha,Thursday,Weekday,20-40
T5T 3N5,5,1699830480002x599739835693162200,Active,1696016547904x316863100237650940,2024-07-20,2024-07-22,Food Hamper,7,22,2024,Islamic New Year,Monday,Weekday,20-40
T5T 3N5,5,1699830480002x599739835693162200,Active,1696016547904x316863100237650940,2024-08-20,2024-08-19,Food Hamper,8,19,2024,Hajj,Monday,Weekday,20-40
T5T 3N5,5,1699830480002x599739835693162200,Active,1696016547904x316863100237650940,2024-06-18,2024-06-20,Food Hamper,6,20,2024,Eid al-Adha,Thursday,Weekday,20-40
T5H 1P1,1,1699830486829x392623848958834940,Active,1696016547932x301647744182333950,2023-11-23,2023-11-23,Food Hamper,11,23,2023,Remembrance Day,Thursday,Weekday,40-60
T5H 1P1,1,1699830486829x392623848958834940,Active,1696016547932x301647744182333950,2023-12-23,2023-12-28,Food Hamper,12,28,2023,Christmas Day,Thursday,Weekday,40-60
T5H 1P1,1,1699830486829x392623848958834940,Active,1696016547932x301647744182333950,2024-02-23,2024-02-13,Food Hamper,2,13,2024,Family Day,Tuesday,Weekday,40-60
T5H 1P1,1,1699830486829x392623848958834940,Active,1696016547932x301647744182333950,2024-03-23,2024-03-19,Food Hamper,3,19,2024,Ramadan,Tuesday,Weekday,40-60
T5H 1P1,1,1699830486829x392623848958834940,Active,1696016547932x301647744182333950,2024-04-23,2024-04-22,Food Hamper,4,22,2024,Eid al-Fitr,Monday,Weekday,40-60
T5H 1P1,1,1699830486829x392623848958834940,Active,1696016547932x301647744182333950,2024-05-23,2024-05-22,Food Hamper,5,22,2024,Laylat al-Qadr,Wednesday,Weekday,40-60
T5A 4K7,1,1699830459519x957072269986965100,Active,1696016547963x625299994814608800,2023-12-07,2023-12-07,Food Hamper,12,7,2023,Christmas Day,Thursday,Weekday,40-60
T5A 4K7,1,1699830459519x957072269986965100,Active,1696016547963x625299994814608800,2024-01-08,2024-01-08,Food Hamper,1,8,2024,New Year's Day,Monday,Weekday,40-60
T5A 4K7,1,1699830459519x957072269986965100,Active,1696016547963x625299994814608800,2024-02-08,2024-03-04,Food Hamper,3,4,2024,Ramadan,Monday,Weekday,40-60
T5A 4K7,1,1699830459519x957072269986965100,Active,1696016547963x625299994814608800,2024-04-08,2024-04-04,Food Hamper,4,4,2024,Eid al-Fitr,Thursday,Weekday,40-60
T5A 4K7,1,1699830459519x957072269986965100,Active,1696016547963x625299994814608800,2024-05-08,2024-05-06,Food Hamper,5,6,2024,Laylat al-Qadr,Monday,Weekday,40-60
T5A 4K7,1,1699830459519x957072269986965100,Active,1696016547963x625299994814608800,2024-06-08,2024-06-03,Food Hamper,6,3,2024,Eid al-Adha,Monday,Weekday,40-60
T5A 4K7,1,1699830459519x957072269986965100,Active,1696016547963x625299994814608800,2024-07-08,2024-07-03,Food Hamper,7,3,2024,Islamic New Year,Wednesday,Weekday,40-60
T5A 4K7,1,1699830459519x957072269986965100,Active,1696016547963x625299994814608800,2024-08-03,2024-08-06,Food Hamper,8,6,2024,Hajj,Tuesday,Weekday,40-60
T5A 4K7,1,1699830459519x957072269986965100,Active,1696016547963x625299994814608800,2024-07-08,2024-07-03,Food Hamper,7,3,2024,Islamic New Year,Wednesday,Weekday,40-60
T5A 4K7,1,1699830459519x957072269986965100,Active,1696016547963x625299994814608800,2024-06-08,2024-06-03,Food Hamper,6,3,2024,Eid al-Adha,Monday,Weekday,40-60
T5T 2K9,2,1699830478238x211513875545275900,Active,1696016547991x256062792010876220,2023-11-15,2023-11-15,hamper pickup ,11,15,2023,Remembrance Day,Wednesday,Weekday,60-80
T5T 2K9,2,1699830478238x211513875545275900,Active,1696016547991x256062792010876220,2024-01-15,2024-01-15,hamper pickup ,1,15,2024,New Year's Day,Monday,Weekday,60-80
T5T 2K9,2,1699830478238x211513875545275900,Active,1696016547991x256062792010876220,2023-12-18,2023-12-18,Food Hamper,12,18,2023,Christmas Day,Monday,Weekday,60-80
T5T 2K9,2,1699830478238x211513875545275900,Active,1696016547991x256062792010876220,2024-02-18,2024-02-20,Food Hamper,2,20,2024,Family Day,Tuesday,Weekday,60-80
T5T 2K9,2,1699830478238x211513875545275900,Active,1696016547991x256062792010876220,2024-03-18,2024-03-19,Food Hamper,3,19,2024,Ramadan,Tuesday,Weekday,60-80
T5T 2K9,2,1699830478238x211513875545275900,Active,1696016547991x256062792010876220,2024-04-18,2024-04-18,Food Hamper,4,18,2024,Eid al-Fitr,Thursday,Weekday,60-80
T5T 2K9,2,1699830478238x211513875545275900,Active,1696016547991x256062792010876220,2024-05-18,2024-05-22,Food Hamper,5,22,2024,Laylat al-Qadr,Wednesday,Weekday,60-80
T5T 2K9,2,1699830478238x211513875545275900,Active,1696016547991x256062792010876220,2024-06-22,2024-06-19,Food Hamper,6,19,2024,Eid al-Adha,Wednesday,Weekday,60-80
T5T 2K9,2,1699830478238x211513875545275900,Active,1696016547991x256062792010876220,2024-07-19,2024-07-23,Food Hamper,7,23,2024,Islamic New Year,Tuesday,Weekday,60-80
T5T 2K9,2,1699830478238x211513875545275900,Active,1696016547991x256062792010876220,2024-08-19,2024-08-22,Food Hamper,8,22,2024,Hajj,Thursday,Weekday,60-80
T5T 2K9,2,1699830478238x211513875545275900,Active,1696016547991x256062792010876220,2024-01-15,2024-01-15,Food Hamper,1,15,2024,New Year's Day,Monday,Weekday,60-80
T5T 2K9,2,1699830478238x211513875545275900,Active,1696016547991x256062792010876220,2024-06-22,2024-06-19,Food Hamper,6,19,2024,Eid al-Adha,Wednesday,Weekday,60-80
T6K 2C1,3,1699830507783x127556940924677950,Active,1696016548308x696826193138672400,2024-02-23,2024-02-22,Food Hamper,2,22,2024,Family Day,Thursday,Weekday,20-40
T6K 2C1,3,1699830507783x127556940924677950,Active,1696016548308x696826193138672400,2024-03-18,2024-03-18,FOOD HAMPER,3,18,2024,Ramadan,Monday,Weekday,20-40
T6K 2C1,3,1699830507783x127556940924677950,Active,1696016548308x696826193138672400,2024-05-29,2024-05-29,Food Hamper,5,29,2024,Laylat al-Qadr,Wednesday,Weekday,20-40
T6K 2C1,3,1699830507783x127556940924677950,Active,1696016548308x696826193138672400,2024-05-29,2024-05-29,Food Hamper,5,29,2024,Laylat al-Qadr,Wednesday,Weekday,20-40
T5C 0Y6,2,1699830489351x933458256883819600,Active,1696016548353x131069172212729730,2023-11-15,2023-11-15,Hamper pickup,11,15,2023,Remembrance Day,Wednesday,Weekday,40-60
T5C 0Y6,2,1699830489351x933458256883819600,Active,1696016548353x131069172212729730,2023-12-15,2023-12-20,Hamper pickup,12,20,2023,Christmas Day,Wednesday,Weekday,40-60
T5C 0Y6,2,1699830489351x933458256883819600,Active,1696016548353x131069172212729730,2024-01-15,2024-01-25,Hamper pickup,1,25,2024,New Year's Day,Thursday,Weekday,40-60
T5C 0Y6,2,1699830489351x933458256883819600,Active,1696016548353x131069172212729730,2024-02-15,2024-02-29,Hamper pickup,2,29,2024,Family Day,Thursday,Weekday,40-60
T5C 0Y6,2,1699830489351x933458256883819600,Active,1696016548353x131069172212729730,2024-04-15,2024-04-01,Hamper pickup,4,1,2024,Eid al-Fitr,Monday,Weekday,40-60
T5C 0Y6,2,1699830489351x933458256883819600,Active,1696016548353x131069172212729730,2024-05-24,2024-05-22,Hamper pickup,5,22,2024,Laylat al-Qadr,Wednesday,Weekday,40-60
T5C 0Y6,2,1699830489351x933458256883819600,Active,1696016548353x131069172212729730,2024-06-24,2024-06-27,Hamper pickup,6,27,2024,Eid al-Adha,Thursday,Weekday,40-60
T5C 0Y6,2,1699830489351x933458256883819600,Active,1696016548353x131069172212729730,2024-07-24,2024-07-29,Hamper pickup,7,29,2024,Islamic New Year,Monday,Weekday,40-60
T5C 0Y6,2,1699830489351x933458256883819600,Active,1696016548353x131069172212729730,2024-04-24,2024-04-24,Hamper pickup,4,24,2024,Eid al-Fitr,Wednesday,Weekday,40-60
T5C 0Y6,2,1699830489351x933458256883819600,Active,1696016548353x131069172212729730,2024-06-24,2024-06-27,Hamper pickup,6,27,2024,Eid al-Adha,Thursday,Weekday,40-60
T5Y 1A1,1,1699830463305x619907080848625100,Active,1696016548756x353407662151560060,2024-04-09,2024-08-14,Food Hamper,8,14,2024,Hajj,Wednesday,Weekday,20-40
T5Y 1A1,1,1699830463305x619907080848625100,Active,1696016548756x353407662151560060,2024-08-09,2024-08-14,Food Hamper,8,14,2024,Hajj,Wednesday,Weekday,20-40
T5A 4M1,3,1699830477149x993272226907608400,Active,1696016548836x769058978131707300,2023-12-04,2023-12-05,food hamper ,12,5,2023,Christmas Day,Tuesday,Weekday,40-60
T5A 4M1,3,1699830477149x993272226907608400,Active,1696016548836x769058978131707300,2024-01-04,2024-01-03,food hamper ,1,3,2024,New Year's Day,Wednesday,Weekday,40-60
T5A 4M1,3,1699830477149x993272226907608400,Active,1696016548836x769058978131707300,2024-02-06,2024-02-06,Food Hamper,2,6,2024,Family Day,Tuesday,Weekday,40-60
T5A 4M1,3,1699830477149x993272226907608400,Active,1696016548836x769058978131707300,2024-03-06,2024-03-06,Food Hamper,3,6,2024,Ramadan,Wednesday,Weekday,40-60
T5A 4M1,3,1699830477149x993272226907608400,Active,1696016548836x769058978131707300,2024-05-06,2024-05-08,Food Hamper,5,8,2024,Laylat al-Qadr,Wednesday,Weekday,40-60
T5A 4M1,3,1699830477149x993272226907608400,Active,1696016548836x769058978131707300,2024-07-06,2024-07-22,Food Hamper,7,22,2024,Islamic New Year,Monday,Weekday,40-60
T5W 4W3,6,1699830464975x996320564212785000,Active,1696016548900x606060321253056000,2023-11-27,2023-11-27,food hamper,11,27,2023,Remembrance Day,Monday,Weekday,20-40
T5W 4W3,6,1699830464975x996320564212785000,Active,1696016548900x606060321253056000,2023-12-28,2023-12-28,Food Hamper,12,28,2023,Christmas Day,Thursday,Weekday,20-40
T5W 4W3,6,1699830464975x996320564212785000,Active,1696016548900x606060321253056000,2024-03-28,2024-03-21,Food Hamper,3,21,2024,Ramadan,Thursday,Weekday,20-40
T5W 4W3,6,1699830464975x996320564212785000,Active,1696016548900x606060321253056000,2024-04-21,2024-04-29,Food Hamper,4,29,2024,Eid al-Fitr,Monday,Weekday,20-40
T5W 4W3,6,1699830464975x996320564212785000,Active,1696016548900x606060321253056000,2024-06-21,2024-06-13,Food Hamper,6,13,2024,Eid al-Adha,Thursday,Weekday,20-40
T5W 4W3,6,1699830464975x996320564212785000,Active,1696016548900x606060321253056000,2024-07-21,2024-07-22,Food Hamper,7,22,2024,Islamic New Year,Monday,Weekday,20-40
T5W 4W3,6,1699830464975x996320564212785000,Active,1696016548900x606060321253056000,2024-06-21,2024-06-13,Food Hamper,6,13,2024,Eid al-Adha,Thursday,Weekday,20-40
